ra,dec,plx,Vmag,Kmag,Teff,Lum,ID,hz_inner,hz_outer
213.48782654263002,30.217187288120197,58.1145,8.03,5.47,4722.49,0.224254,173106845,21.51580922461521,53.27038280963618
138.723536387614,4.44283596571472,56.1805,7.91,5.255,4803.0,0.24111329999999997,290468468,21.505250140061463,53.02977260246034
203.384998408395,8.58676300279501,55.3898,7.98,5.492999999999999,4830.31,0.2481826,378993741,21.489800554598602,52.91937743332696
53.7539160084547,-48.41914073231529,73.5244,8.57,5.337999999999999,4102.0,0.1336032,200851505,21.4350266845526,54.76375360670241
316.332275291957,7.06929807209097,66.4656,8.298,5.306,4442.05,0.1665108,283552865,21.407933245440955,53.75893422861658
6.10805611499874,-27.0267729429385,55.7055,7.933,5.559,4882.54,0.2442374,246852823,21.39874435815006,52.558057043391344
111.8521,5.2258,263.26,9.84,4.857,3193.0,0.00991254379627,318686860,21.352069336990567,57.13564168373581
277.46836447866,-1.81810252246903,53.2422,8.04,5.484,4748.88,0.2636019,133556737,21.351328505947023,52.79316622728064
247.21992065732002,18.4137341689024,51.787,7.7943,4.900000095367432,5066.0,0.2839632,1205012280,21.30279762788325,51.84967429794344
100.315463031423,23.957716208536,57.8889,8.08,5.546,4617.44,0.2199087,353436550,21.301812156622564,53.020182628900386
280.695392546373,59.6268675148516,283.862,9.7534,4.980000019073486,3433.0,0.0084997987614,1717842912,21.21989222841421,56.08692070137451
60.3317680659694,76.1593738115739,61.6177,8.2,5.455,4504.26,0.19045920000000002,103068804,21.182275490089456,53.024992950616486
119.490767834749,-0.8144096249252141,56.6461,8.05,5.511,4683.0,0.2258098,25994436,21.074161983462464,52.28060779841995
347.420628950546,-67.73282261727991,67.396,8.29,5.325,4484.39,0.1569085,260795451,21.04310958192779,52.729620631323584
25.9196823905788,63.8233980758949,73.9913,8.42,5.38,4334.27,0.1268078,372795449,20.86933538042943,52.69357827159189
339.689894078819,-20.621135277493106,112.367,9.06,4.8,3565.0,0.05267853,262039241,20.852498399163203,54.74688706891301
11.451196911701,-41.90918962109321,63.507,7.89,5.318,4366.0,0.1721376,183564258,20.848714453089155,52.55685548027762
38.594026015070895,-43.7963532657194,86.6753,8.89,4.885,3788.0,0.08900562,142206123,20.79851468989465,53.990799092390965
153.07361847328698,-3.7456649721011,129.789,9.26,5.015,3592.0,0.03903442,77612635,20.72060071746139,54.32604798203417
73.9246267403868,-28.5639122872648,54.843,8.13,5.545,4702.0,0.2323512,682491,20.682922131418223,51.261015335821384
221.35076181405896,13.8463156381442,53.1567,7.87,5.608,5250.0,0.25713939999999996,450354414,20.65958599783772,49.83568888779528
115.012089230399,-3.60367471022232,71.0801,8.866,5.568,3807.0,0.1303989,66189398,20.63514751065659,53.51512872527916
69.2010055693521,27.1321939749745,57.1046,8.1,5.24,4831.0,0.21473160000000002,125838647,20.607488241376736,50.74490379229386
281.86354394475603,-3.63983342183875,70.1428,8.81,5.581,3906.0,0.13388329999999998,226107999,20.580997548019848,53.107384774742044
145.856918872508,42.6915598631403,55.4519,8.13,5.484,4806.6,0.2255743,20176336,20.52829369632427,50.611581497327904
40.8370214697769,19.429175713924998,53.5579,8.1791,5.539000034332275,4559.0,0.2372435,640831349,20.511069827270415,51.202864636317315
1.42092453196458,45.8120958899851,86.8735,8.2,5.2620000000000005,3959.0,0.08508937,439949946,20.29240541211659,52.22210695582299
215.48840102735198,29.6296158793651,68.8608,8.56,5.425,4286.54,0.13782239999999998,156641715,20.278322639619855,51.32546711222431
353.20582672235395,-16.845645226490902,68.6979,8.599,5.473,4199.82,0.1364941,434103018,20.185652397268242,51.3163028017177
80.656213,2.6031009999999997,50.24,7.76,5.3020000000000005,4894.0,0.26661,264588636,20.155237752404478,49.4756145448789
28.2048878361215,-22.4348582566313,90.4253,8.89,5.178,3858.0,0.07644136,266680951,20.073138540115433,51.923153177538794
220.61934060409303,-64.97811606562661,60.7357,8.4156,5.513999999999999,4346.0,0.1739643,402558381,20.057130362493364,50.61269273693032
84.1291267933068,11.327869999720301,87.4367,8.937999999999997,5.269,3936.0,0.08192205,436248822,20.052565722379082,51.665132654711684
113.65603140599701,31.869494731040202,66.2323,9.83,5.2360000000000015,3906.0,0.14227420000000002,239187696,20.033324752131907,51.69416513686895
149.036130022526,62.788463177272604,94.9397,8.99,5.2,3831.0,0.06880859,287165117,20.009178572515562,51.82862591740558
76.4473848063523,-57.553832610517304,85.4852,8.98,5.442,3977.0,0.0854395018081,381949148,19.9994359848887,51.42117462110443
247.57524250447705,-12.6625898067806,232.21,10.1,5.075,3309.0,0.01119846,413948621,19.974325674344563,53.130535046372835
133.85330562847201,70.7943135826434,86.3786,8.8622,4.559999942779541,3982.0,0.08308362,802622516,19.92518605890479,51.217273353519346
174.748816950841,42.3288061981109,51.5841,8.22,5.598,4647.65,0.2420641,393884636,19.89420949455443,49.441310437861105
1.42084507877455,45.810375973005705,86.9402,8.2,5.284,3947.0,0.0815972,439949948,19.893289089754393,51.22616524751445
15.6022764201632,5.06152364082116,65.7603,8.16,5.51,4615.0,0.148003,344714317,19.853433260808014,49.42125136371727
258.0329,45.666000000000004,158.17,9.31,4.834,3387.0,0.02362806,274977714,19.732343682514504,52.27772603483045
343.31971796180403,-14.263695391988401,213.86700000000002,10.16,5.01,3271.0,0.01279543,188580272,19.67889953040148,52.44698815516589
271.281578142519,-3.03132033958897,129.392,9.37,5.306,3668.0,0.03522514,41378014,19.589236193688283,51.162067525479415
41.57198672301271,11.7752391805372,61.9128,8.593,5.529,4264.0,0.1586737,387422624,19.57643472144093,49.605667898486516
208.000022911181,49.95090976871339,70.1809,8.82,5.507999999999999,4075.0,0.1204279,219038788,19.44018916767283,49.73531402098107
254.177801573858,-39.136877032138,63.7411,8.588,5.561,4383.0,0.14719379999999999,341660109,19.33966376242145,48.71072771011422
142.617031678198,-32.103403673235,50.9365,8.31,5.809,4531.42,0.23060630000000001,24972344,19.25024933709961,48.12245104045415
204.369869187554,35.7177624392219,91.2519,9.06,5.4860000000000015,3959.0,0.06938844,73494569,19.248373402564745,49.53531107525358
206.925673607999,-32.4300353199838,68.4515,8.844,5.557,4108.0,0.123402,30175418,19.175798552855834,48.97679544592293
302.58154600052103,-20.4934359882958,63.2814,8.91,5.702999999999999,3968.0,0.1425339,75231315,19.126626971836654,49.19952887223146
284.3775,-55.9919,79.14,8.86,5.025,3713.0,0.08926225091210001,379470817,19.052485008495747,49.64675643371185
118.063982162593,-34.7054911319854,54.4566,8.2091,3.839999914169312,4765.0,0.1986012,774580479,18.944590656635246,46.80442958826716
330.542813168395,1.40023056824517,94.7419,9.17,5.322,3796.0,0.06172486,292987389,18.92840559303287,49.11625930216019
